Province/State,Country/Region,Lat,Long,1/1/20,1/2/20,1/3/20,1/4/20,1/5/20,1/6/20,1/7/20,1/8/20,1/9/20,1/10/20,1/11/20,1/12/20,1/13/20,1/14/20,1/15/20,1/16/20,1/17/20,1/18/20,1/19/20,1/20/20,1/21/20,1/22/20,1/23/20,1/24/20,1/25/20,1/26/20,1/27/20,1/28/20,1/29/20,1/30/20,1/31/20,2/1/20,2/2/20,2/3/20,2/4/20,2/5/20,2/6/20,2/7/20,2/8/20,2/9/20,2/10/20,2/11/20,2/12/20,2/13/20,2/14/20,2/15/20,2/16/20,2/17/20,2/18/20,2/19/20,2/20/20,2/21/20,2/22/20,2/23/20,2/24/20,2/25/20,2/26/20,2/27/20,2/28/20,2/29/20,3/1/20,3/2/20,3/3/20,3/4/20,3/5/20,3/6/20,3/7/20,3/8/20,3/9/20,3/10/20,3/11/20,3/12/20,3/13/20,3/14/20,3/15/20,3/16/20,3/17/20,3/18/20,3/19/20,3/20/20,3/21/20,3/22/20,3/23/20,3/24/20,3/25/20,3/26/20,3/27/20,3/28/20,3/29/20,3/30/20,3/31/20,4/1/20,4/2/20,4/3/20,4/4/20,4/5/20,4/6/20,4/7/20,4/8/20,4/9/20,4/10/20,4/11/20,4/12/20,4/14/20,4/15/20,4/16/20,4/17/20,4/18/20,4/19/20,4/20/20,4/21/20,4/22/20,4/23/20,4/24/20,4/25/20,4/26/20,4/27/20,4/28/20,4/29/20,4/30/20,5/1/20,5/2/20,5/3/20,5/4/20,5/5/20,5/6/20,5/7/20,5/8/20,5/9/20,5/10/20,5/11/20,5/12/20,5/13/20,5/14/20,5/15/20,5/16/20,5/17/20,5/18/20,5/19/20,5/20/20,5/21/20,5/22/20,5/23/20,5/24/20,5/25/20,5/26/20,5/27/20,5/28/20,5/29/20,5/30/20,5/31/20,6/1/20,6/2/20,6/3/20,6/4/20,6/5/20,6/6/20,6/7/20,6/8/20,6/9/20,6/10/20,6/11/20,6/12/20,6/13/20,6/14/20,6/15/20,6/16/20,6/17/20,6/18/20,6/19/20,6/20/20,6/21/20,6/22/20,6/23/20,6/24/20,6/25/20,6/26/20,6/27/20,6/28/20,6/29/20,6/30/20,7/1/20,7/2/20,7/3/20,7/4/20,7/5/20,7/6/20,7/7/20,7/8/20,7/9/20,7/10/20,7/11/20,7/12/20,7/13/20,7/14/20,7/15/20,7/16/20,7/17/20,7/18/20,7/19/20,7/20/20,7/21/20,7/22/20,7/23/20,7/24/20,7/25/20,7/26/20,7/27/20,7/28/20,7/29/20,7/30/20,7/31/20,8/1/20,8/2/20,8/3/20,8/4/20,8/5/20,8/6/20,8/7/20,8/8/20,8/9/20,8/10/20,8/11/20,8/12/20
,Indonesia,-0.7893,113.9213,21,22,22,22,22,21,22,22,22,21,21,21,22,22,21,22,22,22,21,21,22,22,22,22,22,22,23,22,22,21,21,22,22,22,22,21,21,21,21,21,21,22,22,22,22,21,22,21,21,21,22,22,22,22,22,22,21,22,22,22,22,22,21,22,21,22,21,22,22,22,22,22,22,22,22,22,22,21,21,21,21,22,21,21,21,22,22,21,21,21,21,22,23,22,22,22,21,22,22,22,22,21,22,22,23,22,22,22,22,22,22,22,21,21,21,21,22,22,22,21,22,21,22,22,22,22,23,23,22,22,23,22,22,22,22,22,22,22,22,23,23,22,22,23,23,22,22,21,22,22,22,21,22,22,22,22,21,21,22,21,21,21,22,22,22,22,22,22,22,22,21,21,22,21,21,21,21,21,21,22,21,22,21,22,22,20,22,21,22,21,21,22,21,22,21,22,22,21,21,22,21,21,21,21,21,21,21,22,21,21,21,21,21,21,21,22,21,21,21,22,22,21,21,21
,Iran,32.427908,53.68804599999999,0,0,2,2,0,0,0,1,1,0,0,-2,0,-1,0,0,1,0,0,0,0,3,0,-1,-1,-1,-1,-1,2,0,1,6,-1,-1,2,3,3,8,13,8,4,-5,-1,1,1,-1,1,2,4,9,5,4,6,6,11,17,4,2,4,6,13,4,3,2,3,4,7,4,2,2,4,7,10,13,9,11,10,10,9,9,8,4,4,5,5,7,7,9,9,12,7,11,11,13,13,9,13,12,4,9,15,16,11,7,9,11,11,12,14,14,18,13,15,17,19,20,13,14,14,12,13,16,15,16,19,20,16,16,20,19,18,16,14,14,15,17,17,19,18,16,17,19,20,22,23,23,22,21,22,23,27,24,24,26,25,25,24,19,19,21,21,22,23,23,25,25,23,23,25,28,26,22,21,21,22,24,22,21,23,21,22,23,24,25,24,22,22,21,23,23,24,23,25,25,23,23,24,24,22,22,21,21,22,23,24,24,25,24,23,23,24,24,24,25,24,22,25,23,21,22,23,24,25,25
,Iraq,33.223191,43.679291,7,8,8,6,6,6,9,6,8,7,6,6,4,4,5,8,7,6,8,8,8,7,6,5,6,4,5,8,6,8,7,5,4,4,6,8,10,11,7,1,0,0,4,5,7,6,10,8,11,10,8,12,11,12,15,9,6,9,9,11,10,8,8,9,10,14,11,13,13,14,15,19,14,13,13,13,16,11,11,9,8,9,9,14,13,14,17,13,12,12,17,15,13,15,12,16,18,17,17,16,15,14,14,14,14,17,21,16,18,20,21,21,21,21,18,16,19,17,15,18,19,18,20,26,20,17,18,21,20,18,19,19,22,23,22,23,26,25,25,25,24,28,25,21,19,20,24,26,23,23,24,25,25,23,24,26,26,26,26,28,28,25,23,23,26,28,26,27,26,23,24,24,25,28,26,26,27,27,28,27,28,28,28,29,31,29,30,30,32,32,33,30,28,28,28,31,32,29,29,29,32,27,28,31,30,29,31,33,33,34,32,30,29,28,29,30,29,30,30,30,28,26,26,28
,Ireland,53.1424,-7.6921,7,2,4,7,7,5,4,0,0,8,3,2,2,1,3,0,-3,-3,-1,2,5,4,3,4,5,0,0,1,5,8,5,4,3,2,0,1,4,1,8,2,1,0,1,2,4,2,3,2,1,3,3,4,4,3,1,1,0,1,0,1,0,1,0,-3,0,4,4,3,9,3,1,4,4,4,-1,5,3,-1,-2,1,0,0,5,5,3,2,4,0,0,1,1,5,2,2,7,4,0,1,2,7,8,7,4,-1,2,5,6,5,3,2,4,3,3,8,7,2,0,6,4,3,4,4,3,6,5,8,6,6,8,0,0,2,0,2,2,8,9,11,10,8,9,8,9,5,10,8,10,10,9,9,9,9,10,5,7,5,9,5,4,9,8,9,11,10,10,12,11,11,9,6,10,9,13,12,12,14,12,9,10,10,10,9,10,12,9,9,8,11,10,7,6,8,13,9,11,13,14,11,5,4,7,11,13,11,13,11,13,9,7,14,15,10,10,7,11,16,10,14,7,8,9,11,12,14
,Israel,31.046051,34.851612,6,6,7,6,4,6,5,7,5,4,5,6,6,8,10,7,9,8,7,7,5,5,7,4,2,3,6,6,6,7,5,6,6,7,7,9,8,7,5,3,4,6,7,7,9,8,9,8,9,9,6,7,6,6,9,8,7,9,9,9,7,6,10,11,11,8,7,13,11,9,18,11,11,9,10,11,8,7,6,6,4,7,13,10,8,13,12,7,9,14,11,9,8,12,19,12,11,8,8,9,9,7,7,11,14,11,11,13,13,13,15,15,12,13,10,10,13,11,9,10,12,11,12,14,12,10,13,15,13,10,12,16,17,17,23,24,27,26,24,22,22,17,14,11,11,14,14,11,11,11,12,19,13,14,15,15,16,16,15,15,16,14,18,17,14,15,15,19,16,16,16,20,15,14,15,15,16,16,18,16,18,16,17,19,17,20,19,16,19,18,18,21,17,17,17,20,18,19,16,18,20,18,18,18,16,18,19,20,20,20,20,20,18,18,19,20,18,18,21,21,18,17,18,19
,Italy,41.87194,12.56738,1,1,3,3,0,0,1,1,2,2,2,1,4,2,2,2,6,3,5,3,3,3,3,9,6,4,8,7,4,9,8,10,8,8,5,4,0,0,3,8,9,7,5,9,3,3,3,5,6,3,2,3,4,9,9,9,2,10,3,10,9,8,4,2,10,4,3,2,2,4,6,7,9,6,5,5,5,6,5,6,7,7,1,-1,4,7,7,7,7,6,3,1,3,4,5,7,7,7,7,8,9,9,10,6,6,7,10,13,14,14,12,11,10,10,10,9,11,13,9,12,14,13,10,10,13,13,11,10,13,15,15,13,17,16,16,19,17,16,14,15,13,14,15,16,13,12,14,13,12,11,13,13,13,15,17,13,15,18,15,15,14,12,14,17,15,16,16,16,15,15,15,16,18,18,18,18,18,19,19,20,19,20,21,21,18,19,20,20,20,20,19,20,21,18,18,17,18,18,17,18,19,21,20,21,21,19,20,20,21,22,23,23,24,22,22,17,17,19,20,21,22,22,21,21
,Jamaica,18.1096,-77.2975,20,20,20,19,21,20,21,21,22,21,21,21,20,21,21,21,21,20,20,20,19,19,15,16,17,16,17,16,17,16,16,17,20,20,20,19,19,21,19,20,20,20,19,19,20,18,19,20,21,21,20,19,19,19,20,19,21,20,20,21,20,20,20,19,20,18,19,20,20,20,19,17,18,20,20,19,20,20,20,21,21,20,19,19,19,18,19,19,20,20,20,18,18,19,19,19,20,19,20,19,19,21,22,21,20,21,20,20,20,21,21,21,21,22,22,21,20,21,21,20,20,21,21,21,21,22,22,22,22,22,22,22,22,22,22,23,21,21,22,22,23,23,23,24,23,22,22,22,23,22,23,21,21,22,23,24,24,23,22,22,22,22,21,23,23,23,22,22,22,22,21,22,23,22,22,23,23,24,23,23,22,22,22,23,22,21,22,22,22,22,22,22,20,21,23,22,23,21,22,22,23,23,23,23,23,23,23,22,23,23,24,25,24,24,23,23,24,22,22,23,23,24,23,22
,Japan,36.204824,138.252924,-5,-5,-3,-4,-5,-4,2,1,-1,-5,-3,-2,-3,-2,-4,-5,-2,-5,-2,-1,-5,0,1,-3,-3,-4,-2,1,-1,-3,-6,-7,-4,-5,-4,-9,-11,-5,-7,-10,-6,-6,2,-1,-2,1,4,-5,-7,-4,-3,0,0,-5,-2,0,-3,-6,-4,-2,0,-3,-1,0,-6,-5,0,-1,5,3,-4,-2,0,-5,-4,-9,-1,0,1,-1,4,0,-4,-6,-2,3,9,-2,-2,0,3,0,-3,1,1,-2,-2,0,1,-2,-4,0,1,-2,1,3,6,3,3,3,3,-2,-1,-2,3,4,0,0,5,7,9,12,11,11,10,5,0,6,11,13,8,10,4,8,11,11,10,12,10,6,7,9,12,10,11,12,9,7,8,9,11,12,11,12,13,15,13,11,13,15,17,17,17,15,17,14,12,15,12,12,10,13,13,16,15,19,16,15,12,15,19,17,15,15,17,16,19,17,17,18,19,18,14,16,15,15,15,16,17,17,18,18,17,16,17,17,17,18,18,17,17,17,17,17,18,18,18,17,18,20,19,20,20,19
,Jordan,31.24,36.51,2,3,0,4,0,1,1,4,2,1,1,2,3,4,4,5,6,5,3,3,1,0,3,-1,-1,0,4,4,2,3,2,3,4,5,4,4,5,4,3,-2,0,1,3,4,5,5,3,4,6,6,3,5,3,5,6,6,3,7,6,6,3,3,7,8,9,6,5,9,9,10,16,11,9,9,8,8,5,5,4,3,2,2,11,7,6,11,11,5,8,11,9,6,7,8,16,13,10,7,6,6,6,5,6,8,11,10,10,12,14,14,16,15,10,11,7,7,9,10,8,10,12,11,12,12,9,9,11,16,9,9,12,16,18,20,20,20,22,20,18,18,19,15,10,7,8,15,13,9,7,11,13,14,12,12,17,19,20,18,16,17,18,13,14,17,14,15,17,17,13,13,13,19,15,14,12,14,17,18,17,16,17,17,19,22,19,18,18,18,18,18,19,18,18,18,20,21,19,18,19,22,21,19,20,19,18,19,23,25,25,25,23,21,19,18,18,18,17,19,20,18,16,16,16,18
,Kazakhstan,48.0196,66.9237,-8,-3,-4,-6,-9,-11,-14,-14,-18,-14,-17,-14,-14,-6,-17,-8,-9,-8,-10,-13,-10,-6,-5,-9,-11,-5,-8,-19,-17,-17,-16,-15,-12,-5,-1,-9,-7,2,1,-14,-21,-20,-10,-13,-7,-7,-10,-17,-12,-13,-9,-4,-9,-14,-9,-1,-5,-9,-10,-8,-4,-12,-12,-11,-11,-19,-18,-14,-8,-5,-8,-10,-5,-2,4,2,-5,-7,-6,0,-4,-6,-7,-11,-10,-8,-3,-7,-5,-1,3,4,6,7,3,1,7,-4,-3,0,0,1,1,0,0,3,6,6,9,9,11,7,6,4,3,9,14,7,4,3,7,10,6,4,6,8,11,13,13,12,15,14,12,11,11,13,12,8,9,3,10,12,17,19,20,20,14,11,15,18,20,18,18,17,10,9,11,16,16,16,17,18,18,20,16,8,9,12,14,8,11,13,15,10,14,16,8,7,14,15,15,11,10,10,13,13,17,17,18,19,20,18,21,19,20,20,20,20,23,21,21,18,22,20,18,16,16,14,13,14,19,19,20,20,20,20,21,19,17,16,19,14,14,13
,Kenya,-0.0236,37.9062,18,18,17,18,19,19,19,18,17,17,18,18,18,18,18,18,18,18,18,18,18,19,20,19,19,19,18,18,18,18,18,18,18,17,18,18,18,19,18,18,18,19,19,19,19,19,19,19,19,19,20,19,20,19,19,19,20,19,19,20,20,19,19,19,19,20,20,20,20,20,20,19,19,19,20,19,19,19,19,18,19,19,19,19,19,19,19,19,19,19,19,19,19,18,18,18,19,18,19,19,18,19,19,19,19,20,19,19,19,19,19,18,18,18,18,19,18,19,18,19,18,19,19,19,19,18,18,18,18,18,18,18,19,19,18,17,17,16,18,18,18,18,18,18,18,18,19,19,17,16,19,17,17,17,17,17,18,17,17,18,17,18,18,18,16,16,16,16,17,17,16,17,17,18,17,16,17,16,18,16,17,17,16,16,16,17,16,16,18,18,16,17,16,15,18,17,16,15,16,16,15,17,16,16,15,16,17,18,17,16,17,17,15,16,16,16,17,16,17,16,17,16,17,17
,"Korea, South",35.90775700000001,127.766922,-6,-3,-5,-6,-2,4,0,-4,-6,-5,-4,-4,-6,-7,-6,-5,-5,-4,-2,-7,-1,1,-1,0,0,1,0,0,-2,-2,-5,-4,-4,-9,-10,-13,-8,-6,-9,-5,-2,2,3,1,2,-1,-7,-9,-7,-3,-1,0,-4,-2,3,2,0,0,0,0,-1,-1,-1,-5,-6,0,0,1,4,-2,-4,0,-5,-1,-6,-1,0,5,0,3,5,0,0,1,5,8,0,-2,1,1,4,-1,0,1,-3,-2,1,1,-2,1,1,0,0,2,3,5,4,5,3,2,0,0,0,4,0,1,1,3,3,8,10,11,10,9,8,6,3,10,8,7,6,5,8,9,10,10,9,5,3,5,6,7,9,7,8,7,6,7,10,11,14,10,14,16,16,16,14,16,16,17,18,19,16,19,13,14,14,14,14,14,15,14,17,18,18,16,17,16,17,17,14,14,15,13,15,15,18,17,16,18,18,17,15,15,14,14,15,15,17,21,18,19,18,17,17,17,17,19,20,20,20,21,20,22,21,21,20,20,20,20,22,21,21,21
,Kosovo,42.602636,20.902977,-7,-8,-8,-2,-4,-8,-8,-8,-8,-4,-2,-3,-3,-3,-4,-6,-5,-3,-4,-8,-8,-5,-8,-4,-1,0,-1,4,-3,-5,0,-1,1,2,0,-4,-6,-4,-6,-3,5,0,-4,-2,2,-4,-4,-2,0,0,-3,-1,-5,-1,-2,4,3,-3,-3,-4,3,3,5,0,-1,3,2,-2,1,-1,1,2,3,1,-2,-3,0,-1,0,1,3,-2,-4,-3,0,1,2,1,1,0,-2,-3,-4,2,6,3,0,0,0,2,5,3,4,1,-2,3,4,7,8,8,3,0,1,2,5,6,5,6,6,5,7,6,6,2,10,1,2,4,6,6,9,7,13,12,11,11,13,15,14,11,4,3,7,5,6,6,7,5,4,7,5,5,4,5,9,11,10,10,11,10,11,8,10,11,11,11,11,12,10,11,12,12,12,14,11,14,15,15,14,17,14,17,17,15,15,15,15,8,9,11,14,17,11,7,12,13,13,13,10,10,12,13,14,15,14,14,13,13,13,15,18,17,14,12,16,16,14,14,15,15,14,14,15,15
,Kuwait,29.31166,47.481766,7,11,14,8,7,7,8,8,7,8,7,5,7,5,4,8,13,10,9,9,11,6,5,7,4,5,5,7,7,8,10,5,6,4,7,10,13,13,10,6,0,-1,1,6,8,9,15,12,13,16,10,10,12,15,18,13,8,9,9,11,11,10,9,9,9,15,13,13,13,14,14,14,22,14,12,14,18,12,12,13,13,9,11,12,15,14,18,15,13,13,15,15,17,18,17,18,22,21,22,21,19,17,17,19,16,16,21,15,17,21,16,19,21,20,24,18,18,21,21,20,22,21,21,25,27,19,20,24,26,22,21,23,22,25,24,26,25,27,28,26,26,27,28,27,24,26,26,30,29,28,28,31,30,29,30,31,31,29,28,29,29,30,27,27,29,30,32,29,28,27,28,26,28,29,30,30,31,29,29,29,30,30,30,32,32,32,31,31,32,32,34,34,30,32,32,33,33,34,31,34,34,29,29,31,31,29,33,33,30,35,37,34,33,31,31,29,30,30,33,33,30,29,29,29
,Kyrgyzstan,41.20438,74.766098,-16,-16,-16,-17,-17,-15,-15,-18,-17,-15,-12,-9,-10,-13,-15,-19,-20,-20,-18,-17,-16,-15,-18,-13,-13,-15,-17,-20,-20,-21,-21,-19,-16,-16,-16,-14,-18,-17,-15,-12,-8,-10,-8,-11,-14,-12,-17,-11,-16,-16,-15,-12,-9,-8,-7,-10,-6,-6,-5,-8,-8,-7,-5,-7,-7,-10,-11,-9,-11,-11,-8,-6,-7,-6,-7,-6,-4,-3,-3,-2,-3,-3,0,-1,-2,-3,-1,-4,-4,-2,0,-1,-2,0,0,1,1,1,1,-8,-1,2,4,3,1,0,0,0,1,2,2,2,3,6,6,5,6,8,7,4,8,5,3,5,4,5,4,6,5,3,7,6,7,5,4,4,4,3,3,3,4,6,7,8,9,10,8,10,8,8,8,8,8,9,9,7,7,7,5,6,4,5,5,6,7,8,8,7,4,6,5,7,13,8,7,9,8,6,2,7,10,8,8,7,7,8,5,8,12,10,8,9,8,10,10,10,10,11,10,10,8,7,6,9,11,11,12,7,9,8,11,11,10,9,8,9,9,10,12,12,9,9,9,8
,Laos,19.85627,102.495496,13,12,12,12,13,14,14,13,12,12,12,12,13,13,12,13,13,14,14,14,14,13,14,13,9,10,8,9,9,9,11,10,12,12,13,13,12,16,15,12,12,13,14,15,13,11,12,10,10,11,13,12,10,11,12,14,15,14,14,15,15,15,15,15,15,15,16,16,16,17,19,18,17,18,18,18,17,19,18,18,17,16,17,16,16,19,18,19,19,19,19,19,20,20,19,18,18,17,16,16,17,17,15,16,19,19,18,20,20,20,20,19,17,15,17,15,16,17,18,19,18,20,20,21,22,22,23,21,20,21,20,21,20,20,19,21,20,20,21,23,22,22,22,23,22,21,19,19,19,19,19,19,19,21,21,21,20,20,21,21,20,21,21,21,20,20,20,20,20,19,21,22,21,21,21,20,20,19,20,21,21,21,21,20,20,20,21,20,21,21,21,20,19,19,19,20,20,20,20,20,20,19,19,20,20,21,21,20,19,19,20,21,20,20,20,20,20,20,19,20,20,20,20,20
,Latvia,56.8796,24.6032,2,1,1,0,-3,1,0,0,0,-1,0,1,0,3,5,2,0,1,0,3,2,0,1,2,0,1,0,0,0,0,1,4,1,-2,-7,0,-5,-2,-2,1,1,0,1,0,-2,0,6,4,2,2,0,1,1,1,-3,0,-1,-2,-3,0,1,2,4,1,-2,1,0,0,0,3,2,2,-3,-5,0,-1,2,2,0,-3,-5,-6,-5,-3,-2,-1,0,0,-5,-3,0,2,2,0,-1,1,4,4,6,1,0,2,8,0,2,1,1,1,0,0,1,2,2,2,0,0,2,2,-1,3,7,5,5,4,6,4,1,3,4,8,0,1,2,0,4,4,3,2,3,5,3,2,7,5,5,6,9,6,6,10,6,4,7,7,9,13,12,14,13,13,16,16,13,10,14,11,14,16,17,17,15,14,14,13,13,15,16,16,16,13,13,12,12,12,14,15,11,8,8,9,13,10,8,8,8,10,11,12,14,14,15,10,9,8,13,8,12,15,16,11,13,12,8,11,15,14,10,13,14,15,15,10,8,9
,Lebanon,33.8547,35.8623,1,1,0,2,3,2,1,1,0,-1,0,3,1,3,5,2,2,1,2,0,-1,-1,0,-3,-2,0,2,2,3,2,0,0,1,1,3,3,2,0,-2,-7,-6,1,2,2,3,4,0,1,2,3,2,2,1,2,3,2,3,5,3,0,1,2,4,7,7,3,4,7,6,6,12,8,5,4,5,4,1,2,-1,0,0,1,6,3,4,7,5,4,5,5,5,4,3,5,12,6,5,3,2,3,4,2,4,7,8,7,7,9,11,10,11,8,6,6,5,3,4,6,7,6,5,6,7,9,6,6,10,11,6,7,11,14,16,16,17,18,18,19,18,17,16,11,7,7,8,13,10,8,6,8,8,13,9,8,10,15,18,15,14,12,13,9,11,9,9,11,12,14,11,11,12,15,10,10,10,13,14,13,14,13,15,15,18,18,16,17,17,14,12,14,14,14,14,15,16,15,13,13,14,19,17,14,15,14,13,14,20,21,20,20,16,16,14,14,15,13,13,14,15,13,14,13,14,14
,Lesotho,-29.61,28.2336,9,11,10,9,11,12,12,12,10,9,9,9,8,8,7,7,11,10,9,10,9,6,8,9,10,4,2,6,6,9,10,10,9,9,8,9,11,10,8,7,8,6,7,8,9,10,9,11,10,11,8,10,8,4,4,6,9,9,6,6,7,5,6,7,4,6,7,7,7,8,8,8,8,4,6,7,6,5,9,6,8,7,6,7,9,1,4,4,6,9,9,2,5,6,3,7,4,-2,4,4,5,7,5,2,0,0,0,2,3,6,5,4,5,3,2,6,4,2,0,0,0,0,1,1,0,0,0,0,0,0,0,3,-3,-1,-2,-2,-1,0,0,0,0,0,-1,2,-1,-8,-7,-2,-2,-2,-1,0,0,0,-2,-2,-3,-2,-3,1,0,-8,-11,-9,-9,-9,-6,-3,-5,-4,-3,-4,-5,-3,-3,-3,-2,-1,-5,-3,-2,-4,-5,-3,-3,-3,2,-4,2,3,-1,-8,-1,-3,-11,-7,-4,-4,-4,-3,-4,-4,-4,-4,-4,-6,-5,-2,-2,-3,-2,-2,-1,0,0,-1,3,-6,-3,3,-5,-2,0,0
,Liberia,6.4280550000000005,-9.429499,19,18,16,15,16,18,19,21,21,22,21,21,21,19,21,21,21,21,21,21,21,21,21,19,22,22,22,21,22,21,21,21,21,22,21,20,21,21,22,21,21,21,18,18,19,21,22,21,21,22,22,21,22,22,22,22,22,23,22,21,22,22,22,23,22,22,21,21,22,21,22,23,23,23,21,22,22,22,21,23,21,20,21,20,21,22,21,21,22,22,22,22,22,23,22,23,22,22,22,20,21,21,21,22,22,23,22,22,22,21,22,21,21,21,21,20,21,21,22,22,23,22,22,22,22,22,22,21,22,22,21,21,23,22,22,23,21,21,22,22,22,22,22,22,21,21,21,21,20,21,20,21,21,21,21,21,21,20,20,20,21,21,22,21,20,22,22,22,20,19,21,21,20,21,21,21,21,21,21,21,21,21,21,20,19,19,21,21,21,20,20,19,21,20,19,19,19,20,20,20,20,19,21,20,20,19,18,19,20,20,20,21,20,19,17,17,17,19,20,19,19,20,19,17
,Libya,26.3351,17.228331,0,2,2,1,1,2,2,3,2,6,8,9,8,3,7,5,5,4,4,5,4,3,3,4,6,6,10,7,7,7,6,7,8,7,7,6,3,2,2,3,2,4,8,8,8,7,7,7,5,5,5,6,6,4,4,8,10,9,9,8,8,10,10,10,8,10,12,7,5,9,6,5,7,8,10,12,12,14,15,14,16,16,13,17,16,9,11,16,18,12,12,13,18,19,12,13,11,10,9,9,12,13,16,21,23,18,17,16,19,21,19,22,16,18,20,26,20,21,22,18,15,17,19,17,17,19,18,17,18,19,20,21,22,23,22,21,23,25,23,20,22,18,17,20,20,20,20,16,19,22,23,23,22,21,26,25,21,23,25,26,26,28,27,24,26,22,19,21,21,24,24,22,22,22,23,22,21,21,21,22,24,23,23,24,23,23,21,22,23,23,24,24,22,21,22,23,25,26,24,24,22,21,20,21,22,23,24,22,23,25,25,26,24,25,25,25,25,26,25,24,24,25,26,25
,Liechtenstein,47.14,9.55,-3,-2,-2,-6,-3,-3,-2,1,-3,-2,-4,-3,-2,0,-1,-3,-2,-7,-8,-5,-2,-3,-1,-2,-2,-2,-1,-4,-4,0,0,0,2,-2,-5,-9,-5,-4,-3,0,-2,-5,-6,-3,-3,0,0,-3,-4,-5,-2,-2,1,2,0,-5,-8,-7,-3,-2,-4,-3,-8,-5,-3,-4,-7,-3,-5,0,0,0,-3,-4,-1,0,0,0,0,0,-1,-6,-9,-8,-8,-3,0,0,-5,-10,-8,-5,-3,-3,0,1,2,2,3,3,3,4,3,-3,2,5,7,6,5,5,4,3,4,4,3,4,4,2,1,0,1,0,2,5,3,1,7,8,7,8,-1,3,3,3,2,4,5,5,6,6,8,11,0,2,3,2,4,2,2,1,4,7,8,7,4,5,5,2,4,5,5,5,8,6,6,6,6,5,6,3,5,7,8,10,9,11,11,11,9,8,12,11,9,6,9,12,5,7,10,13,9,5,7,7,8,7,7,6,7,10,12,11,10,9,8,11,10,15,13,13,15,16,12,10,5,4,8,11,12,13,14,14,14,14
,Lithuania,55.1694,23.8813,3,0,2,-1,-4,0,0,1,1,2,1,1,0,2,3,0,0,0,0,3,3,-1,1,3,0,0,0,0,0,1,1,4,0,0,-6,0,-5,-3,-3,1,1,1,1,-2,-5,0,7,1,1,1,0,0,1,1,-3,0,-2,-1,-1,2,1,3,6,1,0,2,3,0,0,4,2,2,-2,-6,0,-1,2,5,0,-1,-3,-6,-7,-5,-4,-3,0,3,-4,-4,-1,2,2,1,0,0,3,3,5,0,0,0,8,0,5,0,0,-1,-2,0,2,2,2,4,0,0,7,4,0,4,7,8,5,4,7,2,0,3,4,9,0,1,0,0,4,7,6,4,2,1,4,3,9,5,10,6,8,6,7,11,6,5,9,8,7,12,11,15,14,14,16,17,15,11,11,11,13,16,17,16,16,16,14,13,13,14,15,15,15,12,13,14,12,12,16,16,11,8,9,12,13,9,7,8,10,10,11,12,13,15,16,11,9,8,13,10,14,14,16,12,12,11,8,11,16,13,9,12,15,15,15,13,9,7
,Luxembourg,49.8153,6.1296,-2,2,0,0,-2,0,3,8,6,0,0,3,4,5,4,4,1,0,0,-2,-4,0,-3,-1,0,2,3,0,1,8,9,4,7,2,0,-1,-3,-1,4,5,2,0,0,3,2,8,5,2,2,3,0,1,7,3,6,0,0,-3,3,3,2,0,0,2,2,1,2,3,3,9,8,2,1,2,2,5,3,4,5,1,-1,-3,-3,-3,-1,0,3,0,-3,0,-3,-2,1,0,2,4,6,7,10,8,7,11,8,0,4,7,9,7,6,6,8,7,7,4,3,5,9,8,8,6,4,1,7,5,3,3,8,11,10,4,0,2,2,3,2,4,6,7,10,10,13,11,6,7,7,7,11,8,9,8,9,11,12,11,7,6,6,5,7,9,10,9,12,13,12,12,12,11,8,9,9,10,10,13,14,14,15,15,12,9,13,14,10,10,16,10,6,10,13,14,9,8,10,12,12,12,12,11,13,12,10,8,10,14,11,15,11,17,8,11,15,18,16,13,11,9,13,15,18,20,20,20,18,19
,MS Zaandam,0.0,0.0,25,26,27,26,26,26,26,27,26,26,27,26,26,26,26,26,26,26,26,25,26,26,26,26,27,26,26,26,26,26,26,26,26,26,26,26,26,27,27,27,25,26,26,27,27,27,27,27,27,26,27,27,27,27,27,27,27,26,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,26,26,27,27,27,27,27,27,27,27,27,28,28,27,28,27,27,27,26,26,27,27,27,26,27,27,27,27,27,27,27,27,27,26,27,27,27,27,27,27,27,27,26,26,27,26,26,25,26,26,26,26,27,26,27,27,27,26,26,26,26,26,25,26,25,25,26,26,26,25,25,25,25,25,25,24,24,24,24,24,23,24,23,23,23,23,23,23,23,24,23,22,22,22,23,22,22,22,22,22,22,22,23,23,23,23,23,23,23,23,23,22,22,23,23,23,23,23,23,23,23,23,23,22,22,22,22,22,22,22,22,22,22,22,22,23,23,23,22,23,23,22
